readingtime,readingvalue
2018-06-1017:55:00.000000+0000,0.3875
2018-06-1018:00:00.000000+0000,0.370833333
2018-06-1018:05:00.000000+0000,0.383333333
2018-06-1018:10:00.000000+0000,0.629166667
2018-06-1018:15:00.000000+0000,0.541820645
2018-06-1018:20:00.000000+0000,0.395833333
2018-06-1018:25:00.000000+0000,0.3375
2018-06-1018:30:00.000000+0000,0.316666667
2018-06-1018:35:00.000000+0000,0.3375
2018-06-1018:40:00.000000+0000,0.358333333
2018-06-1018:45:00.000000+0000,0.345833333
2018-06-1018:50:00.000000+0000,0.324043716
2018-06-1018:55:00.000000+0000,0.32210452
2018-06-1019:00:00.000000+0000,0.3375
2018-06-1019:05:00.000000+0000,0.325
2018-06-1019:10:00.000000+0000,0.341666667
2018-06-1019:15:00.000000+0000,0.329166667
2018-06-1019:20:00.000000+0000,0.341666667
2018-06-1019:25:00.000000+0000,0.3125
2018-06-1019:30:00.000000+0000,0.325
2018-06-1019:35:00.000000+0000,0.358333333
2018-06-1019:40:00.000000+0000,0.341666667
2018-06-1019:45:00.000000+0000,0.316666667
2018-06-1019:50:00.000000+0000,0.320833333
2018-06-1019:55:00.000000+0000,0.345833333
2018-06-1020:00:00.000000+0000,0.366666667
2018-06-1020:05:00.000000+0000,0.3375
2018-06-1020:10:00.000000+0000,0.344740437
2018-06-1020:15:00.000000+0000,0.321963277
2018-06-1020:20:00.000000+0000,0.358333333
2018-06-1020:25:00.000000+0000,0.31649648
2018-06-1020:30:00.000000+0000,0.325
2018-06-1020:35:00.000000+0000,0.308333333
2018-06-1020:40:00.000000+0000,0.345833333
2018-06-1020:45:00.000000+0000,0.329166667
2018-06-1020:50:00.000000+0000,0.341666667
2018-06-1020:55:00.000000+0000,0.333443318
2018-06-1021:00:00.000000+0000,0.316666667
2018-06-1021:05:00.000000+0000,0.333333333
2018-06-1021:10:00.000000+0000,0.3125
2018-06-1021:15:00.000000+0000,0.308333333
2018-06-1021:20:00.000000+0000,0.304166667
2018-06-1021:25:00.000000+0000,0.303994165
2018-06-1021:30:00.000000+0000,0.308333333
2018-06-1021:35:00.000000+0000,0.320833333
2018-06-1021:40:00.000000+0000,0.316666667
2018-06-1021:45:00.000000+0000,0.325
2018-06-1021:50:00.000000+0000,0.320833333
2018-06-1021:55:00.000000+0000,0.319740437
2018-06-1022:00:00.000000+0000,0.351341808
2018-06-1022:05:00.000000+0000,0.316666667
2018-06-1022:10:00.000000+0000,0.3125
2018-06-1022:15:00.000000+0000,0.304166667
2018-06-1022:20:00.000000+0000,0.3
2018-06-1022:25:00.000000+0000,0.308333333
2018-06-1022:30:00.000000+0000,0.3375
2018-06-1022:35:00.000000+0000,0.295380661
2018-06-1022:40:00.000000+0000,0.295833333
2018-06-1022:45:00.000000+0000,0.325
2018-06-1022:50:00.000000+0000,0.325
2018-06-1022:55:00.000000+0000,0.320833333
2018-06-1023:00:00.000000+0000,0.304166667
2018-06-1023:05:00.000000+0000,0.295833333
2018-06-1023:10:00.000000+0000,0.2875
2018-06-1023:15:00.000000+0000,0.303210383
2018-06-1023:20:00.000000+0000,0.334675141
2018-06-1023:25:00.000000+0000,0.295833333
2018-06-1023:30:00.000000+0000,0.2875
2018-06-1023:35:00.000000+0000,0.316357553
2018-06-1023:40:00.000000+0000,0.333333333
2018-06-1023:45:00.000000+0000,0.329166667
2018-06-1023:50:00.000000+0000,0.304166667
2018-06-1023:55:00.000000+0000,0.3125
2018-06-1100:00:00.000000+0000,0.370833333
2018-06-1100:05:00.000000+0000,0.31147541
2018-06-1100:10:00.000000+0000,0.334816384
2018-06-1100:15:00.000000+0000,0.304166667
2018-06-1100:20:00.000000+0000,0.308333333
2018-06-1100:25:00.000000+0000,0.320833333
2018-06-1100:30:00.000000+0000,0.341666667
2018-06-1100:35:00.000000+0000,0.320833333
2018-06-1100:40:00.000000+0000,0.291666667
2018-06-1100:45:00.000000+0000,0.3
2018-06-1100:50:00.000000+0000,0.325
2018-06-1100:55:00.000000+0000,0.315676808
2018-06-1101:00:00.000000+0000,0.334675141
2018-06-1101:05:00.000000+0000,0.3
2018-06-1101:10:00.000000+0000,0.308333333
2018-06-1101:15:00.000000+0000,0.3
2018-06-1101:20:00.000000+0000,0.341769705
2018-06-1101:25:00.000000+0000,0.325
2018-06-1101:30:00.000000+0000,0.329166667
2018-06-1101:35:00.000000+0000,0.307445355
2018-06-1101:40:00.000000+0000,0.326341808
2018-06-1101:45:00.000000+0000,0.345726822
2018-06-1101:50:00.000000+0000,0.325
2018-06-1101:55:00.000000+0000,0.3125
2018-06-1102:00:00.000000+0000,0.340264657
2018-06-1102:05:00.000000+0000,0.330508475
2018-06-1102:10:00.000000+0000,0.354166667
2018-06-1102:15:00.000000+0000,0.316696768
2018-06-1102:20:00.000000+0000,0.991666667
2018-06-1102:25:00.000000+0000,0.325
2018-06-1102:30:00.000000+0000,0.329166667
2018-06-1102:35:00.000000+0000,0.3
2018-06-1102:40:00.000000+0000,0.308643605
2018-06-1102:45:00.000000+0000,0.308333333
2018-06-1102:50:00.000000+0000,0.3375
2018-06-1102:55:00.000000+0000,0.3
2018-06-1103:00:00.000000+0000,0.3125
2018-06-1103:05:00.000000+0000,0.320833333
2018-06-1103:10:00.000000+0000,0.329166667
2018-06-1103:15:00.000000+0000,0.325
2018-06-1103:20:00.000000+0000,0.316666667
2018-06-1103:25:00.000000+0000,0.308333333
2018-06-1103:30:00.000000+0000,0.3375
2018-06-1103:35:00.000000+0000,0.3125
2018-06-1103:40:00.000000+0000,0.329166667
2018-06-1103:45:00.000000+0000,0.325
2018-06-1103:50:00.000000+0000,0.333333333
2018-06-1103:55:00.000000+0000,0.308299759
2018-06-1104:00:00.000000+0000,0.320833333
2018-06-1104:05:00.000000+0000,0.320833333
2018-06-1104:10:00.000000+0000,0.35
2018-06-1104:15:00.000000+0000,0.316425859
2018-06-1104:20:00.000000+0000,0.341666667
2018-06-1104:25:00.000000+0000,0.308333333
2018-06-1104:30:00.000000+0000,0.316666667
2018-06-1104:35:00.000000+0000,0.354166667
2018-06-1104:40:00.000000+0000,0.341666667
2018-06-1104:45:00.000000+0000,0.308333333
2018-06-1104:50:00.000000+0000,0.329166667
2018-06-1104:55:00.000000+0000,0.316666667
2018-06-1105:00:00.000000+0000,0.354166667
2018-06-1105:05:00.000000+0000,0.329166667
2018-06-1105:10:00.000000+0000,0.345453598
2018-06-1105:15:00.000000+0000,0.325
2018-06-1105:20:00.000000+0000,0.354166667
2018-06-1105:25:00.000000+0000,0.316666667
2018-06-1105:30:00.000000+0000,0.391666667
2018-06-1105:35:00.000000+0000,0.504166667
2018-06-1105:40:00.000000+0000,0.600335741
2018-06-1105:45:00.000000+0000,0.391666667
2018-06-1105:50:00.000000+0000,0.395833333
2018-06-1105:55:00.000000+0000,0.3625
2018-06-1106:00:00.000000+0000,0.375
2018-06-1106:05:00.000000+0000,0.454166667
2018-06-1106:10:00.000000+0000,0.3625
2018-06-1106:15:00.000000+0000,0.333333333
2018-06-1106:20:00.000000+0000,0.370833333
2018-06-1106:25:00.000000+0000,0.520833333
2018-06-1106:30:00.000000+0000,0.470833333
2018-06-1106:35:00.000000+0000,0.441666667
2018-06-1106:40:00.000000+0000,0.425
2018-06-1106:45:00.000000+0000,0.541666667
2018-06-1106:50:00.000000+0000,0.479166667
2018-06-1106:55:00.000000+0000,0.616666667
2018-06-1107:00:00.000000+0000,0.491666667
2018-06-1107:05:00.000000+0000,0.470833333
2018-06-1107:10:00.000000+0000,0.458333333
2018-06-1107:15:00.000000+0000,0.4375
2018-06-1107:20:00.000000+0000,0.508333333
2018-06-1107:25:00.000000+0000,0.4625
2018-06-1107:30:00.000000+0000,0.570833333
2018-06-1107:35:00.000000+0000,0.504166667
2018-06-1107:40:00.000000+0000,0.6375
2018-06-1107:45:00.000000+0000,0.541666667
2018-06-1107:50:00.000000+0000,0.641666667
2018-06-1107:55:00.000000+0000,0.5875
2018-06-1108:00:00.000000+0000,0.533333333
2018-06-1108:05:00.000000+0000,0.545833333
2018-06-1108:10:00.000000+0000,0.6
2018-06-1108:15:00.000000+0000,0.545833333
2018-06-1108:20:00.000000+0000,0.670833333
2018-06-1108:25:00.000000+0000,0.725
2018-06-1108:30:00.000000+0000,0.791666667
2018-06-1108:35:00.000000+0000,0.666666667
2018-06-1108:40:00.000000+0000,0.65
2018-06-1108:45:00.000000+0000,0.693032787
2018-06-1108:50:00.000000+0000,2.214971751
2018-06-1108:55:00.000000+0000,0.516666667
2018-06-1109:00:00.000000+0000,0.716666667
2018-06-1109:05:00.000000+0000,0.5
2018-06-1109:10:00.000000+0000,0.541666667
2018-06-1109:15:00.000000+0000,0.504166667
2018-06-1109:20:00.000000+0000,0.691666667
2018-06-1109:25:00.000000+0000,0.75
2018-06-1109:30:00.000000+0000,0.791666667
2018-06-1109:35:00.000000+0000,0.55
2018-06-1109:40:00.000000+0000,0.6375
2018-06-1109:45:00.000000+0000,0.4875
2018-06-1109:50:00.000000+0000,0.670833333
2018-06-1109:55:00.000000+0000,0.420833333
2018-06-1110:00:00.000000+0000,0.525
2018-06-1110:05:00.000000+0000,0.591666667
2018-06-1110:10:00.000000+0000,0.475248912
2018-06-1110:15:00.000000+0000,0.558333333
2018-06-1110:20:00.000000+0000,0.570833333
2018-06-1110:25:00.000000+0000,0.683333333
2018-06-1110:30:00.000000+0000,0.575
2018-06-1110:35:00.000000+0000,0.70318607
2018-06-1110:40:00.000000+0000,0.525
2018-06-1110:45:00.000000+0000,0.498670927
2018-06-1110:50:00.000000+0000,0.666666667
2018-06-1110:55:00.000000+0000,0.820833333
2018-06-1111:00:00.000000+0000,0.950160924
2018-06-1111:05:00.000000+0000,0.570833333
2018-06-1111:10:00.000000+0000,0.454166667
2018-06-1111:15:00.000000+0000,0.441666667
2018-06-1111:20:00.000000+0000,0.4125
2018-06-1111:25:00.000000+0000,0.4625
2018-06-1111:30:00.000000+0000,0.496237381
2018-06-1111:35:00.000000+0000,0.508333333
2018-06-1111:40:00.000000+0000,0.525
2018-06-1111:45:00.000000+0000,0.579166667
2018-06-1111:50:00.000000+0000,0.5125
2018-06-1111:55:00.000000+0000,0.579166667
2018-06-1112:00:00.000000+0000,0.608040428
2018-06-1112:05:00.000000+0000,0.604643651
2018-06-1112:10:00.000000+0000,0.560724044
2018-06-1112:15:00.000000+0000,0.418079096
2018-06-1112:20:00.000000+0000,0.6625
2018-06-1112:25:00.000000+0000,0.479166667
2018-06-1112:30:00.000000+0000,0.5375
2018-06-1112:35:00.000000+0000,0.4875
2018-06-1112:40:00.000000+0000,0.654166667
2018-06-1112:45:00.000000+0000,0.441666667
2018-06-1112:50:00.000000+0000,0.527527322
2018-06-1112:55:00.000000+0000,0.664053672
2018-06-1113:00:00.000000+0000,0.675
2018-06-1113:05:00.000000+0000,0.845833333
2018-06-1113:10:00.000000+0000,0.4
2018-06-1113:15:00.000000+0000,0.545833333
2018-06-1113:20:00.000000+0000,0.4625
2018-06-1113:25:00.000000+0000,0.454166667
2018-06-1113:30:00.000000+0000,0.462835741
2018-06-1113:35:00.000000+0000,0.5
2018-06-1113:40:00.000000+0000,0.4
2018-06-1113:45:00.000000+0000,0.520833333
2018-06-1113:50:00.000000+0000,0.520833333
2018-06-1113:55:00.000000+0000,0.4875
2018-06-1114:00:00.000000+0000,0.379166667
2018-06-1114:05:00.000000+0000,0.4625
2018-06-1114:10:00.000000+0000,0.425
2018-06-1114:15:00.000000+0000,0.516666667
2018-06-1114:20:00.000000+0000,0.458333333
2018-06-1114:25:00.000000+0000,0.491666667
2018-06-1114:30:00.000000+0000,0.408333333
2018-06-1114:35:00.000000+0000,0.379166667
2018-06-1114:40:00.000000+0000,0.516722238
2018-06-1114:45:00.000000+0000,0.433106418
2018-06-1114:50:00.000000+0000,0.570833333
2018-06-1114:55:00.000000+0000,0.570833333
2018-06-1115:00:00.000000+0000,0.575048625
2018-06-1115:05:00.000000+0000,0.504135408
2018-06-1115:10:00.000000+0000,0.5375
2018-06-1115:15:00.000000+0000,0.754166667
2018-06-1115:20:00.000000+0000,0.516666667
2018-06-1115:25:00.000000+0000,0.691666667
2018-06-1115:30:00.000000+0000,0.525
2018-06-1115:35:00.000000+0000,0.6
2018-06-1115:40:00.000000+0000,0.620833333
2018-06-1115:45:00.000000+0000,0.4375
2018-06-1115:50:00.000000+0000,0.508333333
2018-06-1115:55:00.000000+0000,0.433333333
2018-06-1116:00:00.000000+0000,0.479166667
2018-06-1116:05:00.000000+0000,0.466988515
2018-06-1116:10:00.000000+0000,0.5
2018-06-1116:15:00.000000+0000,0.525
2018-06-1116:20:00.000000+0000,0.425
2018-06-1116:25:00.000000+0000,0.4375
2018-06-1116:30:00.000000+0000,0.583333333
2018-06-1116:35:00.000000+0000,0.529166667
2018-06-1116:40:00.000000+0000,0.441666667
2018-06-1116:45:00.000000+0000,0.495833333
2018-06-1116:50:00.000000+0000,0.566666667
2018-06-1116:55:00.000000+0000,0.529166667
2018-06-1117:00:00.000000+0000,0.458333333
2018-06-1117:05:00.000000+0000,0.454166667
2018-06-1117:10:00.000000+0000,0.429166667
2018-06-1117:15:00.000000+0000,0.466666667
2018-06-1117:20:00.000000+0000,0.466666667
2018-06-1117:25:00.000000+0000,0.425
2018-06-1117:30:00.000000+0000,0.416778966
2018-06-1117:35:00.000000+0000,0.445833333
2018-06-1117:40:00.000000+0000,0.437680606
2018-06-1117:45:00.000000+0000,0.383333333
2018-06-1117:50:00.000000+0000,0.387197833
2018-06-1117:55:00.000000+0000,0.391666667
2018-06-1118:00:00.000000+0000,0.395833333
2018-06-1118:05:00.000000+0000,0.370833333
2018-06-1118:10:00.000000+0000,0.379166667
2018-06-1118:15:00.000000+0000,0.379166667
2018-06-1118:20:00.000000+0000,0.404166667
2018-06-1118:25:00.000000+0000,0.358721173
2018-06-1118:30:00.000000+0000,0.341666667
2018-06-1118:35:00.000000+0000,0.361407104
2018-06-1118:40:00.000000+0000,0.355828008
2018-06-1118:45:00.000000+0000,0.383450264
2018-06-1118:50:00.000000+0000,0.383333333
2018-06-1118:55:00.000000+0000,0.35
2018-06-1119:00:00.000000+0000,0.37927202
2018-06-1119:05:00.000000+0000,0.354166667
2018-06-1119:10:00.000000+0000,0.370833333
2018-06-1119:15:00.000000+0000,0.399907382
2018-06-1119:20:00.000000+0000,0.375
2018-06-1119:25:00.000000+0000,0.362958461
2018-06-1119:30:00.000000+0000,0.38613388
2018-06-1119:35:00.000000+0000,0.397316384
2018-06-1119:40:00.000000+0000,0.387259192
2018-06-1119:45:00.000000+0000,0.383333333
2018-06-1119:50:00.000000+0000,0.35
2018-06-1119:55:00.000000+0000,0.345594841
2018-06-1120:00:00.000000+0000,0.391666667
2018-06-1120:05:00.000000+0000,0.375
2018-06-1120:10:00.000000+0000,0.366666667
2018-06-1120:15:00.000000+0000,0.370833333
2018-06-1120:20:00.000000+0000,0.379166667
2018-06-1120:25:00.000000+0000,0.3625
2018-06-1120:30:00.000000+0000,0.341666667
2018-06-1120:35:00.000000+0000,0.337120265
2018-06-1120:40:00.000000+0000,0.3625
2018-06-1120:45:00.000000+0000,0.354166667
2018-06-1120:50:00.000000+0000,0.375
2018-06-1120:55:00.000000+0000,0.3625
2018-06-1121:00:00.000000+0000,0.366666667
2018-06-1121:05:00.000000+0000,0.325
2018-06-1121:10:00.000000+0000,0.329166667
2018-06-1121:15:00.000000+0000,0.325034732
2018-06-1121:20:00.000000+0000,0.354166667
2018-06-1121:25:00.000000+0000,0.316666667
2018-06-1121:30:00.000000+0000,0.333333333
2018-06-1121:35:00.000000+0000,0.333333333
2018-06-1121:40:00.000000+0000,0.358333333
2018-06-1121:45:00.000000+0000,0.3125
2018-06-1121:50:00.000000+0000,0.325
2018-06-1121:55:00.000000+0000,0.325
2018-06-1122:00:00.000000+0000,0.35
2018-06-1122:05:00.000000+0000,0.320833333
2018-06-1122:10:00.000000+0000,0.325
2018-06-1122:15:00.000000+0000,0.362193202
2018-06-1122:20:00.000000+0000,0.329408632
2018-06-1122:25:00.000000+0000,0.3375
2018-06-1122:30:00.000000+0000,0.329166667
2018-06-1122:35:00.000000+0000,0.3125
2018-06-1122:40:00.000000+0000,0.325
2018-06-1122:45:00.000000+0000,0.3625
2018-06-1122:50:00.000000+0000,1.433333333
2018-06-1122:55:00.000000+0000,0.3125
2018-06-1123:00:00.000000+0000,0.341666667
2018-06-1123:05:00.000000+0000,0.316666667
2018-06-1123:10:00.000000+0000,0.304166667
2018-06-1123:15:00.000000+0000,0.3125
2018-06-1123:20:00.000000+0000,0.3125
2018-06-1123:25:00.000000+0000,0.3375
2018-06-1123:30:00.000000+0000,0.3375
2018-06-1123:35:00.000000+0000,0.316666667
2018-06-1123:40:00.000000+0000,0.333333333
2018-06-1123:45:00.000000+0000,0.295833333
2018-06-1123:50:00.000000+0000,0.3125
2018-06-1123:55:00.000000+0000,0.304265074
2018-06-1200:00:00.000000+0000,0.35
2018-06-1200:05:00.000000+0000,0.366666667
2018-06-1200:10:00.000000+0000,0.329166667
2018-06-1200:15:00.000000+0000,0.3125
2018-06-1200:20:00.000000+0000,0.304166667
2018-06-1200:25:00.000000+0000,0.3
2018-06-1200:30:00.000000+0000,0.308333333
2018-06-1200:35:00.000000+0000,0.3125
2018-06-1200:40:00.000000+0000,0.325
2018-06-1200:45:00.000000+0000,0.3
2018-06-1200:50:00.000000+0000,0.333333333
2018-06-1200:55:00.000000+0000,0.294977772
2018-06-1201:00:00.000000+0000,0.330437853
2018-06-1201:05:00.000000+0000,0.283333333
2018-06-1201:10:00.000000+0000,0.291666667
2018-06-1201:15:00.000000+0000,0.308333333
2018-06-1201:20:00.000000+0000,0.295833333
2018-06-1201:25:00.000000+0000,0.320833333
2018-06-1201:30:00.000000+0000,0.295833333
2018-06-1201:35:00.000000+0000,0.3
2018-06-1201:40:00.000000+0000,0.308333333
2018-06-1201:45:00.000000+0000,0.329166667
2018-06-1201:50:00.000000+0000,0.304166667
2018-06-1201:55:00.000000+0000,0.295833333
2018-06-1202:00:00.000000+0000,0.345833333
2018-06-1202:05:00.000000+0000,0.3125
2018-06-1202:10:00.000000+0000,0.3125
2018-06-1202:15:00.000000+0000,0.304166667
2018-06-1202:20:00.000000+0000,0.327632676
2018-06-1202:25:00.000000+0000,0.313912429
2018-06-1202:30:00.000000+0000,0.303346995
2018-06-1202:35:00.000000+0000,0.313700565
2018-06-1202:40:00.000000+0000,0.341666667
2018-06-1202:45:00.000000+0000,0.320833333
2018-06-1202:50:00.000000+0000,0.979166667
2018-06-1202:55:00.000000+0000,0.304166667
2018-06-1203:00:00.000000+0000,0.291666667
2018-06-1203:05:00.000000+0000,0.316666667
2018-06-1203:10:00.000000+0000,0.295833333
2018-06-1203:15:00.000000+0000,0.308333333
2018-06-1203:20:00.000000+0000,0.308333333
2018-06-1203:25:00.000000+0000,0.341666667
2018-06-1203:30:00.000000+0000,0.325
2018-06-1203:35:00.000000+0000,0.320833333
2018-06-1203:40:00.000000+0000,0.307445355
2018-06-1203:45:00.000000+0000,0.330720339
2018-06-1203:50:00.000000+0000,0.31655784
2018-06-1203:55:00.000000+0000,0.329166667
2018-06-1204:00:00.000000+0000,0.3125
2018-06-1204:05:00.000000+0000,0.325
2018-06-1204:10:00.000000+0000,0.3
2018-06-1204:15:00.000000+0000,0.303784616
2018-06-1204:20:00.000000+0000,0.316666667
2018-06-1204:25:00.000000+0000,0.320833333
2018-06-1204:30:00.000000+0000,0.308333333
2018-06-1204:35:00.000000+0000,0.3
2018-06-1204:40:00.000000+0000,0.4125
2018-06-1204:45:00.000000+0000,0.325
2018-06-1204:50:00.000000+0000,0.345833333
2018-06-1204:55:00.000000+0000,0.3375
2018-06-1205:00:00.000000+0000,0.320833333
2018-06-1205:05:00.000000+0000,0.32114592
2018-06-1205:10:00.000000+0000,0.316666667
2018-06-1205:15:00.000000+0000,0.316666667
2018-06-1205:20:00.000000+0000,0.304166667
2018-06-1205:25:00.000000+0000,0.35
2018-06-1205:30:00.000000+0000,0.325
2018-06-1205:35:00.000000+0000,0.329166667
2018-06-1205:40:00.000000+0000,0.341666667
2018-06-1205:45:00.000000+0000,0.34607993
2018-06-1205:50:00.000000+0000,0.358226822
2018-06-1205:55:00.000000+0000,0.35307377
2018-06-1206:00:00.000000+0000,0.351271186
2018-06-1206:05:00.000000+0000,0.329338011
2018-06-1206:10:00.000000+0000,0.44023224
2018-06-1206:15:00.000000+0000,0.355720339
2018-06-1206:20:00.000000+0000,0.358333333
2018-06-1206:25:00.000000+0000,0.395833333
2018-06-1206:30:00.000000+0000,0.375
2018-06-1206:35:00.000000+0000,0.395833333
2018-06-1206:40:00.000000+0000,0.391666667
2018-06-1206:45:00.000000+0000,0.374839076
2018-06-1206:50:00.000000+0000,0.404166667
2018-06-1206:55:00.000000+0000,0.391503427
2018-06-1207:00:00.000000+0000,0.4125
2018-06-1207:05:00.000000+0000,0.395833333
2018-06-1207:10:00.000000+0000,0.445833333
2018-06-1207:15:00.000000+0000,0.429166667
2018-06-1207:20:00.000000+0000,0.458333333
2018-06-1207:25:00.000000+0000,0.47773224
2018-06-1207:30:00.000000+0000,0.405932203
2018-06-1207:35:00.000000+0000,0.4625
2018-06-1207:40:00.000000+0000,0.454166667
2018-06-1207:45:00.000000+0000,0.720833333
2018-06-1207:50:00.000000+0000,0.583333333
2018-06-1207:55:00.000000+0000,0.458333333
2018-06-1208:00:00.000000+0000,0.458333333
2018-06-1208:05:00.000000+0000,0.441666667
2018-06-1208:10:00.000000+0000,0.620833333
2018-06-1208:15:00.000000+0000,0.479166667
2018-06-1208:20:00.000000+0000,0.620833333
2018-06-1208:25:00.000000+0000,0.595833333
2018-06-1208:30:00.000000+0000,0.433333333
2018-06-1208:35:00.000000+0000,0.525
2018-06-1208:40:00.000000+0000,0.45
2018-06-1208:45:00.000000+0000,0.520833333
2018-06-1208:50:00.000000+0000,0.466666667
2018-06-1208:55:00.000000+0000,0.408101788
2018-06-1209:00:00.000000+0000,0.45
2018-06-1209:05:00.000000+0000,0.391666667
2018-06-1209:10:00.000000+0000,0.4125
2018-06-1209:15:00.000000+0000,0.404166667
2018-06-1209:20:00.000000+0000,0.441666667
2018-06-1209:25:00.000000+0000,0.416666667
2018-06-1209:30:00.000000+0000,0.391666667
2018-06-1209:35:00.000000+0000,0.475
2018-06-1209:40:00.000000+0000,0.42532648
2018-06-1209:45:00.000000+0000,0.44023224
2018-06-1209:50:00.000000+0000,0.669138418
2018-06-1209:55:00.000000+0000,1.008333333
2018-06-1210:00:00.000000+0000,0.704166667
2018-06-1210:05:00.000000+0000,0.554166667
2018-06-1210:10:00.000000+0000,0.441666667
2018-06-1210:15:00.000000+0000,0.445833333
2018-06-1210:20:00.000000+0000,0.590841206
2018-06-1210:25:00.000000+0000,0.454166667
2018-06-1210:30:00.000000+0000,0.6375
2018-06-1210:35:00.000000+0000,0.433333333
2018-06-1210:40:00.000000+0000,0.433333333
2018-06-1210:45:00.000000+0000,0.458333333
2018-06-1210:50:00.000000+0000,0.504166667
2018-06-1210:55:00.000000+0000,0.470833333
2018-06-1211:00:00.000000+0000,0.558333333
2018-06-1211:05:00.000000+0000,0.491666667
2018-06-1211:10:00.000000+0000,0.570833333
2018-06-1211:15:00.000000+0000,0.408333333
